Word,e,t,a,o,i,th,he,in,er,an,Frequency,Char_repitions
blitz,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0005545030289042649,0.0
bloat,0.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.534174712071064e-05,0.0
block,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.022353279027389365,0.0
bloke,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0007437200918779839,0.0
blond,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.003766341379894057,0.0
blood,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08001548086678299,0.3333333333333333
bloom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037420827820769135,0.3333333333333333
blown,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.004377658044886072,0.0
bluer,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.776760690242499e-05,0.0
bluff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001563660698097432,0.3333333333333333
blunt,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002737776832447175,0.0
blurb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001450178977508835,0.3333333333333333
blurt,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003090060189947732,0.0
blush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023641944260631657,0.0
board,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.04006205543390408,0.0
boast,0.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0017140640045637213,0.0
bobby,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.004173885823222067,0.6666666666666666
boney,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.98969058109967e-05,0.0
bongo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010329310950539678,0.3333333333333333
bonus,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0027183699541934603,0.0
booby,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000291054656610087,0.6666666666666666
boost,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034315727300174774,0.3333333333333333
booth,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.003974965321121491,0.3333333333333333
booty,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007388683723145551,0.3333333333333333
booze,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009135302765979879,0.3333333333333333
boozy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.418279212482465e-05,0.3333333333333333
borax,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.84413899419681e-05,0.0
borne,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.004887088599046085,0.0
bosom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026795561976860308,0.3333333333333333
bossy,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0004273879763424332,0.3333333333333333
botch,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.022075518082383e-05,0.0
bough,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00042641763242974747,0.0
boule,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.14603714699677e-05,0.0
bound,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.022013658657949353,0.0
bowel,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0034752382060883355,0.0
boxer,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0011367093765157076,0.0
brace,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001937243104481441,0.0
braid,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0009960095091762755,0.0
brain,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.04447712023662419,0.0
brake,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021943842413431613,0.0
brand,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014056838573926306,0.0
brash,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037304871723203186,0.0
brass,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004096258310207208,0.3333333333333333
brave,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007555534358931863,0.0
bravo,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.000801940726639128,0.0
brawl,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038275215635888925,0.0
brawn,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016199891622288394,0.0
bread,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01662824994254351,0.0
break,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03423999195778965,0.0
breed,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032666142648609016,0.3333333333333333
briar,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00037304871723203186,0.3333333333333333
bribe,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0010736370221911347,0.3333333333333333
brick,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.005954466903000396,0.0
bride,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.005760398120463249,0.0
brief,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.02206217585358364,0.0
brine,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0007922372875122706,0.0
bring,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.060402889703578856,0.0
brink,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0016703985284928632,0.0
briny,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,9.941173385465384e-05,0.0
brisk,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0013744436351237133,0.0
broad,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.02288696817936652,0.0
broil,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.00016102857231019822,0.0
broke,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.021188866332166476,0.0
brood,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001000861228739704,0.3333333333333333
brook,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025437080499100275,0.3333333333333333
broom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012143368895305665,0.3333333333333333
broth,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0020148706174963,0.0
brown,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.038703573956144044,0.0
brunt,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006952028962436969,0.0
brush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007215913989491855,0.0
brute,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002034277495750015,0.0
buddy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030579903236334686,0.3333333333333333
budge,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009668991917957036,0.0
buggy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009863060700494183,0.3333333333333333
bugle,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003288980692048308,0.0
build,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.02875754885111523,0.0
built,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.037733230043458306,0.0
bulge,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009814543504859893,0.0
bulky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011075990591351353,0.0
bully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016849536871831492,0.3333333333333333
bunch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061000184899032564,0.0
bunny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012094851699671377,0.3333333333333333
burly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007243132136242691,0.0
burnt,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047560921708335105,0.0
burst,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114854272053091,0.0
bused,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.542301051236633e-05,0.0
bushy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007146097744974117,0.0
butch,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006466857006094099,0.0
butte,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003638304500615174,0.3333333333333333
buxom,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00015423616492139802,0.0
buyer,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005081157381583231,0.0
bylaw,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88459006050531e-05,0.0
cabal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020372370446837068,0.3333333333333333
cabby,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574625778379563e-05,0.3333333333333333
cabin,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.00886549864105761,0.0
cable,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006245570076806118,0.0
cacao,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0004618351852427769,0.6666666666666666
cache,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0017528777610711509,0.3333333333333333
cacti,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0001814057944765987,0.3333333333333333
caddy,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003041542994313445,0.3333333333333333
cadet,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005981685049751231,0.0
cagey,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06786386404822e-05,0.0
cairn,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0002963915481298586,0.0
camel,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016849536871831492,0.0
cameo,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0002905694846537442,0.0
canal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006730742033148987,0.3333333333333333
candy,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0037469345016403425,0.0
canny,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0003031839555186587,0.3333333333333333
canoe,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.002141015326145446,0.0
canon,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0036110863538643388,0.3333333333333333
caper,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00020566439229374213,0.0
caput,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014647341361991213,0.0
carat,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013482928666768326,0.3333333333333333
cargo,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.004557171668732933,0.0
carol,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.004324289129688357,0.0
carry,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027932756525332354,0.3333333333333333
carve,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009571957526688461,0.0
caste,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003019176567126039,0.0
catch,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020121488028212165,0.3333333333333333
cater,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0008359027635831288,0.0
catty,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.553035820391088e-05,0.3333333333333333
caulk,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9735583224480956e-05,0.0
cause,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06301117414087812,0.0
cavil,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,5.137971017670982e-05,0.0
cease,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004397064923139787,0.3333333333333333
cedar,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018159501153957238,0.0
cello,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00043903210329466206,0.3333333333333333
chafe,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016102857231019822,0.0
chaff,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004487355424215194,0.3333333333333333
chain,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.021674038288509348,0.0
chair,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.033900371588349645,0.0
chalk,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016267330524220049,0.0
champ,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000491430674579692,0.0
chant,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0015054400633362879,0.0
chaos,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.006730742033148987,0.0
chard,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030366912747500165,0.0
charm,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004935605794680372,0.0
chart,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008525878271617602,0.0
chase,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007798120337103297,0.0
chasm,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009038268374711305,0.0
cheap,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00682777642441756,0.0
cheat,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0015394021002802887,0.0
check,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03346371682764106,0.3333333333333333
cheek,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012407253922360553,0.3333333333333333
cheer,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0029269938954208934,0.3333333333333333
chess,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002344787547809451,0.3333333333333333
chest,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03365778561017821,0.0
chick,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0014763297459557156,0.3333333333333333
chide,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0001421068660128263,0.0
chief,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.03152302900226958,0.0
child,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.10225673368945278,0.0
chili,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013647401959968558,0.3333333333333333
chill,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.004469840716591217,0.3333333333333333
chime,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.000491430674579692,0.0
china,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.05116812668654869,0.0
chirp,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.000291054656610087,0.0
chock,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00017121718339339846,0.3333333333333333
choir,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0021652739239625897,0.0
choke,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0013841470742505706,0.0
chord,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0018208018349591525,0.0
chore,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0005350961506505502,0.0
chose,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.012940943074337708,0.0
chuck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023496392673728796,0.3333333333333333
chump,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010183759363636818,0.0
chunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014181091111945714,0.0
churn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005642064680311223,0.0
chute,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005496513093408362,0.0
cider,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0012434472069111388,0.0
cigar,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0021992359609065907,0.0
cinch,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.00015229547709602655,0.3333333333333333
circa,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0010154163874299903,0.3333333333333333
civic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005808915316097536,0.6666666666666666
civil,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.039091711521218334,0.3333333333333333
clack,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002648553709675721,0.3333333333333333
claim,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.03472516391413252,0.0
clamp,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009717509113591321,0.0
clang,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005108375528334068,0.0
clank,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00020566439229374213,0.0
clash,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002296270352175164,0.0
clasp,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009863060700494183,0.0
class,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07862061149229724,0.3333333333333333
clean,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.024633587222200846,0.0
clear,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08064960061372312,0.0
cleat,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.399418104162441e-05,0.0
cleft,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014229608307580002,0.0
clerk,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00542077775102324,0.0
click,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.017938214224669256,0.3333333333333333
cliff,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.004838571403411798,0.3333333333333333
climb,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.007312948380760429,0.0
cling,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0016509916502391486,0.0
clink,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0003648007939742031,0.0
cloak,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0038536723320357733,0.0
clock,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.009835842553743347,0.3333333333333333
clone,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0009571957526688461,0.0
close,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0862843877146892,0.0
cloth,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.008331809489080454,0.0
cloud,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01696787031198352,0.0
clout,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0005253927115236928,0.0
clove,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0007388683723145551,0.0
clown,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0012337437677842813,0.0
cluck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010038207776733958,0.3333333333333333
clued,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.418279212482465e-05,0.0
clump,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000787385567948842,0.0
clung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00308710064101404,0.0
coach,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.009593256575571913,0.3333333333333333
coast,0.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.017161939094520667,0.0
cobra,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0007388683723145551,0.0
cocoa,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001937243104481441,0.6666666666666666
colon,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027183699541934603,0.3333333333333333
color,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02958234117689811,0.3333333333333333
comet,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0010881921808814205,0.0
comfy,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00041962522504094727,0.0
comic,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.004338844288378643,0.3333333333333333
comma,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008213476048928428,0.3333333333333333
conch,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00023817091336871435,0.3333333333333333
condo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009377888744151313,0.3333333333333333
conic,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.00017073201143705559,0.3333333333333333
copse,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00033617564854997384,0.0
coral,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002674704478122602,0.0
corer,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,7.132027758240172e-06,0.3333333333333333
corny,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0002604888233604863,0.0
couch,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00808922351090902,0.3333333333333333
cough,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.003480089925651764,0.0
could,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6195000118624544,0.0
count,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.020897763158360755,0.0
coupe,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00026194433922951493,0.0
court,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.08613398440822291,0.0
coven,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0004521317461159195,0.0
cover,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.03472516391413252,0.0
